Year,Entry,Range,Column,Rep,Sub-Plot,OAT,PEA,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Plant height - cm|timepoint 2|COMP:0000115,Pea Plant Height - cm|timepoint 2|COMP:0000123,Plant height - cm|timepoint 3|COMP:0000116,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant height - cm|timepoint 4|COMP:0000117,Pea Plant Height - cm|timepoint 4|COMP:0000125,plot_subplot
2025,202,27,8,1,3,PLIL23-971-200865932,PLNDP170156Y,6,16,8,20,49,46,73,64,61,58,2202_2
2025,201,27,9,1,1,PLIL23-3312-201774455,PLNDP250152Y,10,17,6,18,49,52,70,73,47,40,2201_1
2025,201,27,9,1,1,PLIL23-3312-201774455,PLNDP250152Y,10,17,6,18,49,52,70,73,47,40,2201_2
2025,201,27,9,1,1,PLIL23-3312-201774455,PLNDP250152Y,10,17,6,18,49,52,70,73,47,40,2201_3
2025,201,27,9,1,2,PLIL23-3312-201774455,PLNDP250152Y,7,15,6,18,53,57,66,68,45,37,2201_1
2025,201,27,9,1,2,PLIL23-3312-201774455,PLNDP250152Y,7,15,6,18,53,57,66,68,45,37,2201_2
2025,201,27,9,1,2,PLIL23-3312-201774455,PLNDP250152Y,7,15,6,18,53,57,66,68,45,37,2201_3
2025,201,27,9,1,3,PLIL23-3312-201774455,PLNDP250152Y,11,12,5,16,54,59,67,65,50,45,2201_1
2025,201,27,9,1,3,PLIL23-3312-201774455,PLNDP250152Y,11,12,5,16,54,59,67,65,50,45,2201_2
2025,201,27,9,1,3,PLIL23-3312-201774455,PLNDP250152Y,11,12,5,16,54,59,67,65,50,45,2201_3
2025,209,28,2,1,1,PLIL22-2231-200865766,PLNDP150070G,13,20,3,10,50,49,79,70,46,51,2209_2
2025,209,28,2,1,1,PLIL22-2231-200865766,PLNDP150070G,13,20,3,10,50,49,79,70,46,51,2209_3
2025,209,28,2,1,1,PLIL22-2231-200865766,PLNDP150070G,13,20,3,10,50,49,79,70,46,51,2209_1
2025,209,28,2,1,2,PLIL22-2231-200865766,PLNDP150070G,9,20,4,18,45,53,68,65,52,38,2209_2
2025,209,28,2,1,2,PLIL22-2231-200865766,PLNDP150070G,9,20,4,18,45,53,68,65,52,38,2209_3
2025,209,28,2,1,2,PLIL22-2231-200865766,PLNDP150070G,9,20,4,18,45,53,68,65,52,38,2209_1
2025,209,28,2,1,3,PLIL22-2231-200865766,PLNDP150070G,12,22,6,18,59,58,77,59,45,40,2209_2
2025,209,28,2,1,3,PLIL22-2231-200865766,PLNDP150070G,12,22,6,18,59,58,77,59,45,40,2209_3
2025,209,28,2,1,3,PLIL22-2231-200865766,PLNDP150070G,12,22,6,18,59,58,77,59,45,40,2209_1
2025,210,28,3,1,1,PLIL23-1163-200865790,PLNDP250132Y,12,21,7,19,62,61,82,59,61,56,2210_3
2025,210,28,3,1,1,PLIL23-1163-200865790,PLNDP250132Y,12,21,7,19,62,61,82,59,61,56,2210_1
2025,210,28,3,1,1,PLIL23-1163-200865790,PLNDP250132Y,12,21,7,19,62,61,82,59,61,56,2210_2
2025,210,28,3,1,2,PLIL23-1163-200865790,PLNDP250132Y,6,21,6,17,66,66,81,84,47,33,2210_3
2025,210,28,3,1,2,PLIL23-1163-200865790,PLNDP250132Y,6,21,6,17,66,66,81,84,47,33,2210_1
2025,210,28,3,1,2,PLIL23-1163-200865790,PLNDP250132Y,6,21,6,17,66,66,81,84,47,33,2210_2
2025,210,28,3,1,3,PLIL23-1163-200865790,PLNDP250132Y,12,18,6,20,70,59,82,74,49,46,2210_3
2025,210,28,3,1,3,PLIL23-1163-200865790,PLNDP250132Y,12,18,6,20,70,59,82,74,49,46,2210_1
2025,210,28,3,1,3,PLIL23-1163-200865790,PLNDP250132Y,12,18,6,20,70,59,82,74,49,46,2210_2
2025,211,28,4,1,1,PLIL20-615-201774423,PLNDP250082Y,11,16,6,9,49,46,71,76,54,61,2211_1
2025,211,28,4,1,1,PLIL20-615-201774423,PLNDP250082Y,11,16,6,9,49,46,71,76,54,61,2211_2
2025,211,28,4,1,1,PLIL20-615-201774423,PLNDP250082Y,11,16,6,9,49,46,71,76,54,61,2211_3
2025,211,28,4,1,2,PLIL20-615-201774423,PLNDP250082Y,8,26,8,24,51,49,77,74,62,65,2211_1
2025,211,28,4,1,2,PLIL20-615-201774423,PLNDP250082Y,8,26,8,24,51,49,77,74,62,65,2211_2
2025,211,28,4,1,2,PLIL20-615-201774423,PLNDP250082Y,8,26,8,24,51,49,77,74,62,65,2211_3
2025,211,28,4,1,3,PLIL20-615-201774423,PLNDP250082Y,11,24,6,20,53,55,66,68,61,65,2211_1
2025,211,28,4,1,3,PLIL20-615-201774423,PLNDP250082Y,11,24,6,20,53,55,66,68,61,65,2211_2
2025,211,28,4,1,3,PLIL20-615-201774423,PLNDP250082Y,11,24,6,20,53,55,66,68,61,65,2211_3
2025,212,28,5,1,1,PLIL23-3731-201774459,PLNDP170273Y,7,19,6,14,43,46,71,64,52,59,2212_2
2025,212,28,5,1,1,PLIL23-3731-201774459,PLNDP170273Y,7,19,6,14,43,46,71,64,52,59,2212_3
2025,212,28,5,1,1,PLIL23-3731-201774459,PLNDP170273Y,7,19,6,14,43,46,71,64,52,59,2212_1
2025,212,28,5,1,2,PLIL23-3731-201774459,PLNDP170273Y,12,20,6,15,38,46,76,72,45,43,2212_2
2025,212,28,5,1,2,PLIL23-3731-201774459,PLNDP170273Y,12,20,6,15,38,46,76,72,45,43,2212_3
2025,212,28,5,1,2,PLIL23-3731-201774459,PLNDP170273Y,12,20,6,15,38,46,76,72,45,43,2212_1
2025,212,28,5,1,3,PLIL23-3731-201774459,PLNDP170273Y,7,18,4,17,50,53,70,56,49,53,2212_2
2025,212,28,5,1,3,PLIL23-3731-201774459,PLNDP170273Y,7,18,4,17,50,53,70,56,49,53,2212_3
2025,212,28,5,1,3,PLIL23-3731-201774459,PLNDP170273Y,7,18,4,17,50,53,70,56,49,53,2212_1
2025,213,28,6,1,1,PLIL23-2021-200865832,PLNDP250035G,19,12,4,11,46,45,70,55,43,48,2213_3
2025,213,28,6,1,1,PLIL23-2021-200865832,PLNDP250035G,19,12,4,11,46,45,70,55,43,48,2213_1
2025,213,28,6,1,1,PLIL23-2021-200865832,PLNDP250035G,19,12,4,11,46,45,70,55,43,48,2213_2
2025,213,28,6,1,2,PLIL23-2021-200865832,PLNDP250035G,7,14,5,8,43,46,70,75,56,57,2213_3
2025,213,28,6,1,2,PLIL23-2021-200865832,PLNDP250035G,7,14,5,8,43,46,70,75,56,57,2213_1
2025,213,28,6,1,2,PLIL23-2021-200865832,PLNDP250035G,7,14,5,8,43,46,70,75,56,57,2213_2
2025,213,28,6,1,3,PLIL23-2021-200865832,PLNDP250035G,16,14,4,17,47,55,69,54,60,58,2213_3
2025,213,28,6,1,3,PLIL23-2021-200865832,PLNDP250035G,16,14,4,17,47,55,69,54,60,58,2213_1
2025,213,28,6,1,3,PLIL23-2021-200865832,PLNDP250035G,16,14,4,17,47,55,69,54,60,58,2213_2
2025,214,28,7,1,1,PLIL23-1547-201774440,PLNDP170161Y,9,19,3,11,53,57,79,59,42,46,2214_1
2025,214,28,7,1,1,PLIL23-1547-201774440,PLNDP170161Y,9,19,3,11,53,57,79,59,42,46,2214_2
2025,214,28,7,1,1,PLIL23-1547-201774440,PLNDP170161Y,9,19,3,11,53,57,79,59,42,46,2214_3
2025,214,28,7,1,2,PLIL23-1547-201774440,PLNDP170161Y,13,20,9,12,52,61,77,82,57,45,2214_1
2025,214,28,7,1,2,PLIL23-1547-201774440,PLNDP170161Y,13,20,9,12,52,61,77,82,57,45,2214_2
2025,214,28,7,1,2,PLIL23-1547-201774440,PLNDP170161Y,13,20,9,12,52,61,77,82,57,45,2214_3
2025,214,28,7,1,3,PLIL23-1547-201774440,PLNDP170161Y,17,15,1,12,50,53,78,71,46,39,2214_1
2025,214,28,7,1,3,PLIL23-1547-201774440,PLNDP170161Y,17,15,1,12,50,53,78,71,46,39,2214_2
2025,214,28,7,1,3,PLIL23-1547-201774440,PLNDP170161Y,17,15,1,12,50,53,78,71,46,39,2214_3
2025,215,28,8,1,1,PLIL23-4575-201774467,PLNDP250043Y,9,20,7,15,41,62,79,80,60,65,2215_2
2025,215,28,8,1,1,PLIL23-4575-201774467,PLNDP250043Y,9,20,7,15,41,62,79,80,60,65,2215_3
2025,215,28,8,1,1,PLIL23-4575-201774467,PLNDP250043Y,9,20,7,15,41,62,79,80,60,65,2215_1
2025,215,28,8,1,2,PLIL23-4575-201774467,PLNDP250043Y,7,14,7,16,59,58,72,80,43,53,2215_2
2025,215,28,8,1,2,PLIL23-4575-201774467,PLNDP250043Y,7,14,7,16,59,58,72,80,43,53,2215_3
2025,215,28,8,1,2,PLIL23-4575-201774467,PLNDP250043Y,7,14,7,16,59,58,72,80,43,53,2215_1
2025,215,28,8,1,3,PLIL23-4575-201774467,PLNDP250043Y,7,15,5,13,39,49,62,65,46,56,2215_2
2025,215,28,8,1,3,PLIL23-4575-201774467,PLNDP250043Y,7,15,5,13,39,49,62,65,46,56,2215_3
2025,215,28,8,1,3,PLIL23-4575-201774467,PLNDP250043Y,7,15,5,13,39,49,62,65,46,56,2215_1
2025,216,28,9,1,1,PLIL20-5913-200865745,PLNDP150106G,6,21,4,17,63,61,72,76,53,42,2216_3
2025,216,28,9,1,1,PLIL20-5913-200865745,PLNDP150106G,6,21,4,17,63,61,72,76,53,42,2216_1
2025,216,28,9,1,1,PLIL20-5913-200865745,PLNDP150106G,6,21,4,17,63,61,72,76,53,42,2216_2
2025,216,28,9,1,2,PLIL20-5913-200865745,PLNDP150106G,12,16,7,18,53,63,76,75,46,34,2216_3
2025,216,28,9,1,2,PLIL20-5913-200865745,PLNDP150106G,12,16,7,18,53,63,76,75,46,34,2216_1
2025,216,28,9,1,2,PLIL20-5913-200865745,PLNDP150106G,12,16,7,18,53,63,76,75,46,34,2216_2
2025,216,28,9,1,3,PLIL20-5913-200865745,PLNDP150106G,10,13,8,14,53,58,74,65,48,51,2216_3
2025,216,28,9,1,3,PLIL20-5913-200865745,PLNDP150106G,10,13,8,14,53,58,74,65,48,51,2216_1
2025,216,28,9,1,3,PLIL20-5913-200865745,PLNDP150106G,10,13,8,14,53,58,74,65,48,51,2216_2
2025,224,29,2,1,1,PLIL23-739-200865919,PLNDP250048Y,6,16,4,13,46,50,90,60,54,48,2224_1
2025,224,29,2,1,1,PLIL23-739-200865919,PLNDP250048Y,6,16,4,13,46,50,90,60,54,48,2224_2
2025,224,29,2,1,1,PLIL23-739-200865919,PLNDP250048Y,6,16,4,13,46,50,90,60,54,48,2224_3
2025,224,29,2,1,2,PLIL23-739-200865919,PLNDP250048Y,10,27,3,20,51,50,76,74,52,39,2224_1
2025,224,29,2,1,2,PLIL23-739-200865919,PLNDP250048Y,10,27,3,20,51,50,76,74,52,39,2224_2
2025,224,29,2,1,2,PLIL23-739-200865919,PLNDP250048Y,10,27,3,20,51,50,76,74,52,39,2224_3
2025,224,29,2,1,3,PLIL23-739-200865919,PLNDP250048Y,14,25,7,23,64,59,80,69,57,39,2224_1
2025,224,29,2,1,3,PLIL23-739-200865919,PLNDP250048Y,14,25,7,23,64,59,80,69,57,39,2224_2
2025,224,29,2,1,3,PLIL23-739-200865919,PLNDP250048Y,14,25,7,23,64,59,80,69,57,39,2224_3
2025,223,29,3,1,1,PLIL23-2458-200865842,PLNDP250144G,8,21,5,19,57,57,77,65,48,53,2223_2
2025,223,29,3,1,1,PLIL23-2458-200865842,PLNDP250144G,8,21,5,19,57,57,77,65,48,53,2223_3
2025,223,29,3,1,1,PLIL23-2458-200865842,PLNDP250144G,8,21,5,19,57,57,77,65,48,53,2223_1
2025,223,29,3,1,2,PLIL23-2458-200865842,PLNDP250144G,11,22,4,14,50,53,80,73,54,52,2223_2
2025,223,29,3,1,2,PLIL23-2458-200865842,PLNDP250144G,11,22,4,14,50,53,80,73,54,52,2223_3
2025,223,29,3,1,2,PLIL23-2458-200865842,PLNDP250144G,11,22,4,14,50,53,80,73,54,52,2223_1
2025,223,29,3,1,3,PLIL23-2458-200865842,PLNDP250144G,7,20,7,21,63,62,70,85,45,48,2223_2
2025,223,29,3,1,3,PLIL23-2458-200865842,PLNDP250144G,7,20,7,21,63,62,70,85,45,48,2223_3
2025,223,29,3,1,3,PLIL23-2458-200865842,PLNDP250144G,7,20,7,21,63,62,70,85,45,48,2223_1
2025,222,29,4,1,1,PLIL23-4554-200865904,PLNDP250133G,10,18,5,17,50,58,75,74,59,61,2222_3
2025,222,29,4,1,1,PLIL23-4554-200865904,PLNDP250133G,10,18,5,17,50,58,75,74,59,61,2222_1
2025,222,29,4,1,1,PLIL23-4554-200865904,PLNDP250133G,10,18,5,17,50,58,75,74,59,61,2222_2
2025,222,29,4,1,2,PLIL23-4554-200865904,PLNDP250133G,19,27,6,19,54,70,77,85,55,41,2222_3
2025,222,29,4,1,2,PLIL23-4554-200865904,PLNDP250133G,19,27,6,19,54,70,77,85,55,41,2222_1
2025,222,29,4,1,2,PLIL23-4554-200865904,PLNDP250133G,19,27,6,19,54,70,77,85,55,41,2222_2
2025,222,29,4,1,3,PLIL23-4554-200865904,PLNDP250133G,7,20,5,22,57,61,62,78,66,53,2222_3
2025,222,29,4,1,3,PLIL23-4554-200865904,PLNDP250133G,7,20,5,22,57,61,62,78,66,53,2222_1
2025,222,29,4,1,3,PLIL23-4554-200865904,PLNDP250133G,7,20,5,22,57,61,62,78,66,53,2222_2
2025,221,29,5,1,1,PLIL23-3335-200865854,PLNDP250155Y,10,17,6,14,41,43,71,48,49,52,2221_1
2025,221,29,5,1,1,PLIL23-3335-200865854,PLNDP250155Y,10,17,6,14,41,43,71,48,49,52,2221_2
2025,221,29,5,1,1,PLIL23-3335-200865854,PLNDP250155Y,10,17,6,14,41,43,71,48,49,52,2221_3
2025,221,29,5,1,2,PLIL23-3335-200865854,PLNDP250155Y,13,15,4,13,40,42,73,59,57,25,2221_1
2025,221,29,5,1,2,PLIL23-3335-200865854,PLNDP250155Y,13,15,4,13,40,42,73,59,57,25,2221_2
2025,221,29,5,1,2,PLIL23-3335-200865854,PLNDP250155Y,13,15,4,13,40,42,73,59,57,25,2221_3
2025,221,29,5,1,3,PLIL23-3335-200865854,PLNDP250155Y,11,19,2,15,52,41,67,62,46,45,2221_1
2025,221,29,5,1,3,PLIL23-3335-200865854,PLNDP250155Y,11,19,2,15,52,41,67,62,46,45,2221_2
2025,221,29,5,1,3,PLIL23-3335-200865854,PLNDP250155Y,11,19,2,15,52,41,67,62,46,45,2221_3
2025,220,29,6,1,1,PLIL22-1423-200865764,PLNDP250150G,8,19,6,15,54,60,82,82,32,35,2220_2
2025,220,29,6,1,1,PLIL22-1423-200865764,PLNDP250150G,8,19,6,15,54,60,82,82,32,35,2220_3
2025,220,29,6,1,1,PLIL22-1423-200865764,PLNDP250150G,8,19,6,15,54,60,82,82,32,35,2220_1
2025,220,29,6,1,2,PLIL22-1423-200865764,PLNDP250150G,14,15,4,17,46,61,78,80,44,26,2220_2
2025,220,29,6,1,2,PLIL22-1423-200865764,PLNDP250150G,14,15,4,17,46,61,78,80,44,26,2220_3
2025,220,29,6,1,2,PLIL22-1423-200865764,PLNDP250150G,14,15,4,17,46,61,78,80,44,26,2220_1
2025,220,29,6,1,3,PLIL22-1423-200865764,PLNDP250150G,14,19,4,18,57,62,83,66,68,57,2220_2
2025,220,29,6,1,3,PLIL22-1423-200865764,PLNDP250150G,14,19,4,18,57,62,83,66,68,57,2220_3
2025,220,29,6,1,3,PLIL22-1423-200865764,PLNDP250150G,14,19,4,18,57,62,83,66,68,57,2220_1
2025,219,29,7,1,1,PLIL17-1704-201774419,PLNDP250166Y,6,21,4,14,55,48,85,63,61,48,2219_3
2025,219,29,7,1,1,PLIL17-1704-201774419,PLNDP250166Y,6,21,4,14,55,48,85,63,61,48,2219_1
2025,219,29,7,1,1,PLIL17-1704-201774419,PLNDP250166Y,6,21,4,14,55,48,85,63,61,48,2219_2
2025,219,29,7,1,2,PLIL17-1704-201774419,PLNDP250166Y,8,17,2,19,63,46,86,68,36,38,2219_3
2025,219,29,7,1,2,PLIL17-1704-201774419,PLNDP250166Y,8,17,2,19,63,46,86,68,36,38,2219_1
2025,219,29,7,1,2,PLIL17-1704-201774419,PLNDP250166Y,8,17,2,19,63,46,86,68,36,38,2219_2
2025,219,29,7,1,3,PLIL17-1704-201774419,PLNDP250166Y,6,17,4,14,47,45,82,70,50,34,2219_3
2025,219,29,7,1,3,PLIL17-1704-201774419,PLNDP250166Y,6,17,4,14,47,45,82,70,50,34,2219_1
2025,219,29,7,1,3,PLIL17-1704-201774419,PLNDP250166Y,6,17,4,14,47,45,82,70,50,34,2219_2
2025,218,29,8,1,1,PLIL23-247-200865843,PLNDP250042Y,8,21,3,20,55,60,73,74,45,50,2218_1
2025,218,29,8,1,1,PLIL23-247-200865843,PLNDP250042Y,8,21,3,20,55,60,73,74,45,50,2218_2
2025,218,29,8,1,1,PLIL23-247-200865843,PLNDP250042Y,8,21,3,20,55,60,73,74,45,50,2218_3
2025,218,29,8,1,2,PLIL23-247-200865843,PLNDP250042Y,10,19,6,18,48,56,78,76,46,48,2218_1
2025,218,29,8,1,2,PLIL23-247-200865843,PLNDP250042Y,10,19,6,18,48,56,78,76,46,48,2218_2
2025,218,29,8,1,2,PLIL23-247-200865843,PLNDP250042Y,10,19,6,18,48,56,78,76,46,48,2218_3
2025,218,29,8,1,3,PLIL23-247-200865843,PLNDP250042Y,13,16,8,19,42,54,68,65,57,61,2218_1
2025,218,29,8,1,3,PLIL23-247-200865843,PLNDP250042Y,13,16,8,19,42,54,68,65,57,61,2218_2
2025,218,29,8,1,3,PLIL23-247-200865843,PLNDP250042Y,13,16,8,19,42,54,68,65,57,61,2218_3
2025,217,29,9,1,1,PLIL23-2942-200865851,PLNDP250166Y,13,12,4,11,48,51,74,73,48,60,2217_2
2025,217,29,9,1,1,PLIL23-2942-200865851,PLNDP250166Y,13,12,4,11,48,51,74,73,48,60,2217_3
2025,217,29,9,1,1,PLIL23-2942-200865851,PLNDP250166Y,13,12,4,11,48,51,74,73,48,60,2217_1
2025,217,29,9,1,2,PLIL23-2942-200865851,PLNDP250166Y,14,20,6,17,44,56,78,80,66,61,2217_2
2025,217,29,9,1,2,PLIL23-2942-200865851,PLNDP250166Y,14,20,6,17,44,56,78,80,66,61,2217_3
2025,217,29,9,1,2,PLIL23-2942-200865851,PLNDP250166Y,14,20,6,17,44,56,78,80,66,61,2217_1
2025,217,29,9,1,3,PLIL23-2942-200865851,PLNDP250166Y,7,16,2,17,44,58,70,79,65,63,2217_2
2025,217,29,9,1,3,PLIL23-2942-200865851,PLNDP250166Y,7,16,2,17,44,58,70,79,65,63,2217_3
2025,217,29,9,1,3,PLIL23-2942-200865851,PLNDP250166Y,7,16,2,17,44,58,70,79,65,63,2217_1
2025,225,30,2,1,1,PLIL23-621-200865915,PLNDP250114G,8,18,5,17,54,49,82,84,58,60,2225_3
2025,225,30,2,1,1,PLIL23-621-200865915,PLNDP250114G,8,18,5,17,54,49,82,84,58,60,2225_1
2025,225,30,2,1,1,PLIL23-621-200865915,PLNDP250114G,8,18,5,17,54,49,82,84,58,60,2225_2
2025,225,30,2,1,2,PLIL23-621-200865915,PLNDP250114G,10,23,3,20,51,43,77,75,52,50,2225_3
2025,225,30,2,1,2,PLIL23-621-200865915,PLNDP250114G,10,23,3,20,51,43,77,75,52,50,2225_1
2025,225,30,2,1,2,PLIL23-621-200865915,PLNDP250114G,10,23,3,20,51,43,77,75,52,50,2225_2
2025,225,30,2,1,3,PLIL23-621-200865915,PLNDP250114G,8,22,4,23,63,60,71,65,68,55,2225_3
2025,225,30,2,1,3,PLIL23-621-200865915,PLNDP250114G,8,22,4,23,63,60,71,65,68,55,2225_1
2025,225,30,2,1,3,PLIL23-621-200865915,PLNDP250114G,8,22,4,23,63,60,71,65,68,55,2225_2
2025,226,30,3,1,1,PLIL23-3838-200865882,PLNDP150179Y,10,24,4,21,50,56,82,63,41,48,2226_1
2025,226,30,3,1,1,PLIL23-3838-200865882,PLNDP150179Y,10,24,4,21,50,56,82,63,41,48,2226_2
2025,226,30,3,1,1,PLIL23-3838-200865882,PLNDP150179Y,10,24,4,21,50,56,82,63,41,48,2226_3
2025,226,30,3,1,2,PLIL23-3838-200865882,PLNDP150179Y,11,20,5,11,47,45,75,66,60,30,2226_1
2025,226,30,3,1,2,PLIL23-3838-200865882,PLNDP150179Y,11,20,5,11,47,45,75,66,60,30,2226_2
2025,226,30,3,1,2,PLIL23-3838-200865882,PLNDP150179Y,11,20,5,11,47,45,75,66,60,30,2226_3
2025,226,30,3,1,3,PLIL23-3838-200865882,PLNDP150179Y,12,25,5,22,51,53,79,65,51,41,2226_1
2025,226,30,3,1,3,PLIL23-3838-200865882,PLNDP150179Y,12,25,5,22,51,53,79,65,51,41,2226_2
2025,226,30,3,1,3,PLIL23-3838-200865882,PLNDP150179Y,12,25,5,22,51,53,79,65,51,41,2226_3
2025,227,30,4,1,1,PLIL23-2371-200865840,PLNDP250114G,10,17,6,16,51,52,80,73,54,43,2227_2
2025,227,30,4,1,1,PLIL23-2371-200865840,PLNDP250114G,10,17,6,16,51,52,80,73,54,43,2227_3
2025,227,30,4,1,1,PLIL23-2371-200865840,PLNDP250114G,10,17,6,16,51,52,80,73,54,43,2227_1
2025,227,30,4,1,2,PLIL23-2371-200865840,PLNDP250114G,10,22,7,20,52,66,79,74,52,50,2227_2
2025,227,30,4,1,2,PLIL23-2371-200865840,PLNDP250114G,10,22,7,20,52,66,79,74,52,50,2227_3
2025,227,30,4,1,2,PLIL23-2371-200865840,PLNDP250114G,10,22,7,20,52,66,79,74,52,50,2227_1
2025,227,30,4,1,3,PLIL23-2371-200865840,PLNDP250114G,6,20,7,22,62,57,79,65,61,50,2227_2
2025,227,30,4,1,3,PLIL23-2371-200865840,PLNDP250114G,6,20,7,22,62,57,79,65,61,50,2227_3
2025,227,30,4,1,3,PLIL23-2371-200865840,PLNDP250114G,6,20,7,22,62,57,79,65,61,50,2227_1
2025,228,30,5,1,1,PLIL23-1414-200865800,PLNDP250093Y,14,19,1,14,48,45,68,67,58,61,2228_3
2025,228,30,5,1,1,PLIL23-1414-200865800,PLNDP250093Y,14,19,1,14,48,45,68,67,58,61,2228_1
2025,228,30,5,1,1,PLIL23-1414-200865800,PLNDP250093Y,14,19,1,14,48,45,68,67,58,61,2228_2
2025,228,30,5,1,2,PLIL23-1414-200865800,PLNDP250093Y,11,15,3,12,41,53,80,70,53,46,2228_3
2025,228,30,5,1,2,PLIL23-1414-200865800,PLNDP250093Y,11,15,3,12,41,53,80,70,53,46,2228_1
2025,228,30,5,1,2,PLIL23-1414-200865800,PLNDP250093Y,11,15,3,12,41,53,80,70,53,46,2228_2
2025,228,30,5,1,3,PLIL23-1414-200865800,PLNDP250093Y,6,22,5,13,51,52,80,56,55,53,2228_3
2025,228,30,5,1,3,PLIL23-1414-200865800,PLNDP250093Y,6,22,5,13,51,52,80,56,55,53,2228_1
2025,228,30,5,1,3,PLIL23-1414-200865800,PLNDP250093Y,6,22,5,13,51,52,80,56,55,53,2228_2
2025,229,30,6,1,1,PLIL23-1364-200865798,PLNDP250047Y,10,17,5,15,48,57,81,65,58,61,2229_1
2025,229,30,6,1,1,PLIL23-1364-200865798,PLNDP250047Y,10,17,5,15,48,57,81,65,58,61,2229_2
2025,229,30,6,1,1,PLIL23-1364-200865798,PLNDP250047Y,10,17,5,15,48,57,81,65,58,61,2229_3
2025,229,30,6,1,2,PLIL23-1364-200865798,PLNDP250047Y,13,20,3,22,44,61,76,70,51,41,2229_1
2025,229,30,6,1,2,PLIL23-1364-200865798,PLNDP250047Y,13,20,3,22,44,61,76,70,51,41,2229_2
2025,229,30,6,1,2,PLIL23-1364-200865798,PLNDP250047Y,13,20,3,22,44,61,76,70,51,41,2229_3
2025,229,30,6,1,3,PLIL23-1364-200865798,PLNDP250047Y,10,18,3,21,55,58,62,66,64,67,2229_1
2025,229,30,6,1,3,PLIL23-1364-200865798,PLNDP250047Y,10,18,3,21,55,58,62,66,64,67,2229_2
2025,229,30,6,1,3,PLIL23-1364-200865798,PLNDP250047Y,10,18,3,21,55,58,62,66,64,67,2229_3
2025,230,30,7,1,1,PLIL23-3826-200865878,PLNDP250068Y,7,21,6,19,57,54,90,80,40,45,2230_2
2025,230,30,7,1,1,PLIL23-3826-200865878,PLNDP250068Y,7,21,6,19,57,54,90,80,40,45,2230_3
2025,230,30,7,1,1,PLIL23-3826-200865878,PLNDP250068Y,7,21,6,19,57,54,90,80,40,45,2230_1
2025,230,30,7,1,2,PLIL23-3826-200865878,PLNDP250068Y,12,17,4,24,50,63,85,78,42,48,2230_2
2025,230,30,7,1,2,PLIL23-3826-200865878,PLNDP250068Y,12,17,4,24,50,63,85,78,42,48,2230_3
2025,230,30,7,1,2,PLIL23-3826-200865878,PLNDP250068Y,12,17,4,24,50,63,85,78,42,48,2230_1
2025,230,30,7,1,3,PLIL23-3826-200865878,PLNDP250068Y,5,14,8,15,52,60,82,63,54,50,2230_2
2025,230,30,7,1,3,PLIL23-3826-200865878,PLNDP250068Y,5,14,8,15,52,60,82,63,54,50,2230_3
2025,230,30,7,1,3,PLIL23-3826-200865878,PLNDP250068Y,5,14,8,15,52,60,82,63,54,50,2230_1
2025,231,30,8,1,1,PLIL23-1450-200865806,PLNDP250097Y,10,17,9,16,50,61,93,80,37,28,2231_3
2025,231,30,8,1,1,PLIL23-1450-200865806,PLNDP250097Y,10,17,9,16,50,61,93,80,37,28,2231_1
2025,231,30,8,1,1,PLIL23-1450-200865806,PLNDP250097Y,10,17,9,16,50,61,93,80,37,28,2231_2
2025,231,30,8,1,2,PLIL23-1450-200865806,PLNDP250097Y,7,20,5,18,63,62,90,80,30,35,2231_3
2025,231,30,8,1,2,PLIL23-1450-200865806,PLNDP250097Y,7,20,5,18,63,62,90,80,30,35,2231_1
2025,231,30,8,1,2,PLIL23-1450-200865806,PLNDP250097Y,7,20,5,18,63,62,90,80,30,35,2231_2
2025,231,30,8,1,3,PLIL23-1450-200865806,PLNDP250097Y,6,15,6,19,54,61,86,77,63,42,2231_3
2025,231,30,8,1,3,PLIL23-1450-200865806,PLNDP250097Y,6,15,6,19,54,61,86,77,63,42,2231_1
2025,231,30,8,1,3,PLIL23-1450-200865806,PLNDP250097Y,6,15,6,19,54,61,86,77,63,42,2231_2
2025,232,30,9,1,1,PLIL19-4556-200865732,PLNDP120083Y,9,17,4,20,58,60,73,78,60,54,2232_1
2025,232,30,9,1,1,PLIL19-4556-200865732,PLNDP120083Y,9,17,4,20,58,60,73,78,60,54,2232_2
2025,232,30,9,1,1,PLIL19-4556-200865732,PLNDP120083Y,9,17,4,20,58,60,73,78,60,54,2232_3
2025,232,30,9,1,2,PLIL19-4556-200865732,PLNDP120083Y,7,20,5,21,50,51,78,79,38,40,2232_1
2025,232,30,9,1,2,PLIL19-4556-200865732,PLNDP120083Y,7,20,5,21,50,51,78,79,38,40,2232_2
2025,232,30,9,1,2,PLIL19-4556-200865732,PLNDP120083Y,7,20,5,21,50,51,78,79,38,40,2232_3
2025,232,30,9,1,3,PLIL19-4556-200865732,PLNDP120083Y,11,19,5,17,42,58,82,88,47,56,2232_1
2025,232,30,9,1,3,PLIL19-4556-200865732,PLNDP120083Y,11,19,5,17,42,58,82,88,47,56,2232_2
2025,232,30,9,1,3,PLIL19-4556-200865732,PLNDP120083Y,11,19,5,17,42,58,82,88,47,56,2232_3
